date,transaction_id,user_id,sku,product_name,size,color,amount,region
2024-10-11,TXN00002126,USER001555,LM-MAG-004,Magnesium Recovery Balm,Standard,Citrus Energy,42,NA
2024-10-11,TXN00002267,USER001657,LM-KIT-009,PMS Comfort Kit,100ml,Unscented,65,EU
2024-10-11,TXN00002274,USER001663,LM-JRN-011,Movement Journal,100ml,Lavender Calm,24,EU
2024-10-11,TXN00002527,USER001847,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Lavender Calm,42,NA
2024-10-11,TXN00002635,USER001924,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Rose Comfort,42,NA
2024-10-11,TXN00002707,USER001975,LM-CAN-010,Ritual Grounding Candle,100ml,Unscented,38,EU
2024-10-11,TXN00002752,USER002002,LM-CLO-003,Cleansing Body Cloths,Travel Size,Unscented,18,NA
2024-10-11,TXN00002806,USER002036,LM-WSH-007,Adaptogen Body Wash,Standard,Lavender Calm,36,EU
2024-10-11,TXN00002903,USER002101,LM-JRN-011,Movement Journal,Travel Size,Unscented,24,EU
2024-10-11,TXN00003157,USER002282,LM-SPF-002,SPF 50 Face Stick,100ml,Rose Comfort,28,NA
2024-10-11,TXN00003422,USER002474,LM-MST-005,Cooling Mist Spray,50ml,Rose Comfort,26,EU
2024-10-12,TXN00000020,USER000012,LM-WSH-007,Adaptogen Body Wash,50ml,Lavender Calm,36,NA
2024-10-12,TXN00000138,USER000105,LM-MST-005,Cooling Mist Spray,Travel Size,Eucalyptus Fresh,26,NA
2024-10-12,TXN00000217,USER000164,LM-CLO-003,Cleansing Body Cloths,200ml,Unscented,18,NA
2024-10-12,TXN00000341,USER000255,LM-CAN-010,Ritual Grounding Candle,100ml,Citrus Energy,38,NA
2024-10-12,TXN00000444,USER000332,LM-WSH-007,Adaptogen Body Wash,Standard,Eucalyptus Fresh,36,NA
2024-10-12,TXN00000509,USER000379,LM-CLO-003,Cleansing Body Cloths,Travel Size,Unscented,18,EU
2024-10-12,TXN00000569,USER000425,LM-SPF-002,SPF 50 Face Stick,Standard,Eucalyptus Fresh,28,NA
2024-10-12,TXN00000634,USER000466,LM-KIT-009,PMS Comfort Kit,200ml,Lavender Calm,65,EU
2024-10-12,TXN00000652,USER000477,LM-MST-005,Cooling Mist Spray,Travel Size,Eucalyptus Fresh,26,EU
2024-10-12,TXN00000715,USER000526,LM-SOK-006,Muscle Soak Salts,100ml,Rose Comfort,32,EU
2024-10-12,TXN00000811,USER000592,LM-JRN-011,Movement Journal,50ml,Unscented,24,EU
2024-10-12,TXN00001010,USER000739,LM-CAN-010,Ritual Grounding Candle,Travel Size,Unscented,38,NA
2024-10-12,TXN00001024,USER000749,LM-CLO-003,Cleansing Body Cloths,Travel Size,Unscented,18,NA
2024-10-12,TXN00001127,USER000823,LM-DEO-001,Clean Deodorant Stick,Travel Size,Citrus Energy,24,NA
2024-10-12,TXN00001172,USER000857,LM-KIT-009,PMS Comfort Kit,50ml,Citrus Energy,65,NA
2024-10-12,TXN00001252,USER000916,LM-CLO-003,Cleansing Body Cloths,100ml,Unscented,18,EU
2024-10-12,TXN00001394,USER001021,LM-DEO-001,Clean Deodorant Stick,Travel Size,Rose Comfort,24,EU
2024-10-12,TXN00001727,USER001265,LM-CAN-010,Ritual Grounding Candle,Travel Size,Rose Comfort,38,NA
2024-10-12,TXN00001946,USER001422,LM-DEO-001,Clean Deodorant Stick,Standard,Rose Comfort,24,EU
2024-10-12,TXN00002079,USER001520,LM-CLO-003,Cleansing Body Cloths,100ml,Rose Comfort,18,NA
2024-10-12,TXN00002334,USER001714,LM-KIT-009,PMS Comfort Kit,50ml,Lavender Calm,65,EU
2024-10-12,TXN00002472,USER001810,LM-SPF-002,SPF 50 Face Stick,50ml,Eucalyptus Fresh,28,EU
2024-10-12,TXN00002597,USER001895,LM-SPF-002,SPF 50 Face Stick,100ml,Unscented,28,NA
2024-10-12,TXN00002868,USER002075,LM-OIL-008,Warming Body Oil,100ml,Rose Comfort,48,NA
2024-10-12,TXN00002945,USER002130,LM-JRN-011,Movement Journal,50ml,Citrus Energy,24,NA
2024-10-12,TXN00003020,USER002187,LM-ROL-012,Aromatherapy Roller,Travel Size,Lavender Calm,22,NA
2024-10-12,TXN00003181,USER002298,LM-KIT-009,PMS Comfort Kit,50ml,Rose Comfort,65,NA
2024-10-12,TXN00003185,USER002301,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,EU
2024-10-12,TXN00003198,USER002310,LM-CLO-003,Cleansing Body Cloths,Travel Size,Lavender Calm,18,EU
2024-10-13,TXN00000210,USER000158,LM-ROL-012,Aromatherapy Roller,Standard,Lavender Calm,22,EU
2024-10-13,TXN00000462,USER000346,LM-MAG-004,Magnesium Recovery Balm,200ml,Rose Comfort,42,EU
2024-10-13,TXN00000593,USER000438,LM-SOK-006,Muscle Soak Salts,200ml,Rose Comfort,32,NA
2024-10-13,TXN00000677,USER000498,LM-DEO-001,Clean Deodorant Stick,100ml,Unscented,24,NA
2024-10-13,TXN00000741,USER000540,LM-SPF-002,SPF 50 Face Stick,100ml,Lavender Calm,28,NA
2024-10-13,TXN00000898,USER000652,LM-ROL-012,Aromatherapy Roller,Travel Size,Unscented,22,NA
2024-10-13,TXN00000977,USER000713,LM-SOK-006,Muscle Soak Salts,Travel Size,Citrus Energy,32,NA
2024-10-13,TXN00001013,USER000742,LM-MAG-004,Magnesium Recovery Balm,200ml,Eucalyptus Fresh,42,NA
2024-10-13,TXN00001196,USER000874,LM-CAN-010,Ritual Grounding Candle,Standard,Eucalyptus Fresh,38,NA
2024-10-13,TXN00001275,USER000934,LM-DEO-001,Clean Deodorant Stick,Standard,Unscented,24,EU
2024-10-13,TXN00001578,USER001150,LM-MAG-004,Magnesium Recovery Balm,200ml,Unscented,42,EU
2024-10-13,TXN00001674,USER001220,LM-SOK-006,Muscle Soak Salts,Travel Size,Unscented,32,NA
2024-10-13,TXN00001681,USER001225,LM-SOK-006,Muscle Soak Salts,50ml,Citrus Energy,32,NA
2024-10-13,TXN00001880,USER001378,LM-CAN-010,Ritual Grounding Candle,50ml,Lavender Calm,38,EU
2024-10-13,TXN00001882,USER001379,LM-KIT-009,PMS Comfort Kit,100ml,Eucalyptus Fresh,65,NA
2024-10-13,TXN00002000,USER001460,LM-DEO-001,Clean Deodorant Stick,Travel Size,Rose Comfort,24,NA
2024-10-13,TXN00002184,USER001597,LM-OIL-008,Warming Body Oil,50ml,Lavender Calm,48,EU
2024-10-13,TXN00002229,USER001631,LM-MAG-004,Magnesium Recovery Balm,100ml,Citrus Energy,42,NA
2024-10-13,TXN00002254,USER001649,LM-JRN-011,Movement Journal,Standard,Eucalyptus Fresh,24,EU
2024-10-13,TXN00002320,USER001702,LM-WSH-007,Adaptogen Body Wash,Standard,Citrus Energy,36,NA
2024-10-13,TXN00002373,USER001743,LM-WSH-007,Adaptogen Body Wash,200ml,Unscented,36,NA
2024-10-13,TXN00002529,USER001848,LM-WSH-007,Adaptogen Body Wash,100ml,Lavender Calm,36,NA
2024-10-13,TXN00002539,USER001855,LM-OIL-008,Warming Body Oil,100ml,Citrus Energy,48,EU
2024-10-13,TXN00002633,USER001923,LM-SPF-002,SPF 50 Face Stick,100ml,Lavender Calm,28,EU
2024-10-13,TXN00002662,USER001944,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,EU
2024-10-13,TXN00002728,USER001987,LM-WSH-007,Adaptogen Body Wash,50ml,Lavender Calm,36,EU
2024-10-13,TXN00003007,USER002177,LM-ROL-012,Aromatherapy Roller,100ml,Citrus Energy,22,NA
2024-10-13,TXN00003028,USER002193,LM-CAN-010,Ritual Grounding Candle,100ml,Rose Comfort,38,EU
2024-10-13,TXN00003150,USER002276,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Unscented,42,EU
2024-10-13,TXN00003211,USER002318,LM-SPF-002,SPF 50 Face Stick,Standard,Citrus Energy,28,EU
2024-10-13,TXN00003240,USER002339,LM-ROL-012,Aromatherapy Roller,Standard,Citrus Energy,22,EU
2024-10-13,TXN00003316,USER002393,LM-OIL-008,Warming Body Oil,Standard,Eucalyptus Fresh,48,NA
2024-10-13,TXN00003317,USER002394,LM-KIT-009,PMS Comfort Kit,Standard,Citrus Energy,65,EU
2024-10-13,TXN00003419,USER002472,LM-WSH-007,Adaptogen Body Wash,100ml,Eucalyptus Fresh,36,NA
2024-10-13,TXN00003428,USER002479,LM-SOK-006,Muscle Soak Salts,50ml,Citrus Energy,32,NA
2024-10-13,TXN00003429,USER002479,LM-WSH-007,Adaptogen Body Wash,100ml,Lavender Calm,36,NA
2024-10-14,TXN00000010,USER000005,LM-SPF-002,SPF 50 Face Stick,Standard,Citrus Energy,28,EU
2024-10-14,TXN00000066,USER000049,LM-SOK-006,Muscle Soak Salts,Travel Size,Citrus Energy,32,EU
2024-10-14,TXN00000324,USER000244,LM-OIL-008,Warming Body Oil,100ml,Citrus Energy,48,NA
2024-10-14,TXN00000769,USER000560,LM-MST-005,Cooling Mist Spray,Standard,Rose Comfort,26,EU
2024-10-14,TXN00000828,USER000601,LM-MAG-004,Magnesium Recovery Balm,200ml,Eucalyptus Fresh,42,NA
2024-10-14,TXN00000906,USER000657,LM-JRN-011,Movement Journal,Standard,Lavender Calm,24,NA
2024-10-14,TXN00001009,USER000738,LM-DEO-001,Clean Deodorant Stick,50ml,Lavender Calm,24,NA
2024-10-14,TXN00001021,USER000747,LM-SPF-002,SPF 50 Face Stick,Standard,Citrus Energy,28,NA
2024-10-14,TXN00001084,USER000792,LM-MST-005,Cooling Mist Spray,200ml,Unscented,26,NA
2024-10-14,TXN00001481,USER001080,LM-JRN-011,Movement Journal,Travel Size,Unscented,24,NA
2024-10-14,TXN00001840,USER001350,LM-DEO-001,Clean Deodorant Stick,200ml,Lavender Calm,24,NA
2024-10-14,TXN00001869,USER001369,LM-DEO-001,Clean Deodorant Stick,Standard,Unscented,24,EU
2024-10-14,TXN00001954,USER001428,LM-SPF-002,SPF 50 Face Stick,Travel Size,Eucalyptus Fresh,28,NA
2024-10-14,TXN00001999,USER001459,LM-SOK-006,Muscle Soak Salts,Standard,Rose Comfort,32,EU
2024-10-14,TXN00002012,USER001471,LM-OIL-008,Warming Body Oil,100ml,Unscented,48,NA
2024-10-14,TXN00002029,USER001483,LM-CAN-010,Ritual Grounding Candle,50ml,Lavender Calm,38,NA
2024-10-14,TXN00002058,USER001505,LM-DEO-001,Clean Deodorant Stick,200ml,Lavender Calm,24,NA
2024-10-14,TXN00002251,USER001647,LM-WSH-007,Adaptogen Body Wash,Travel Size,Eucalyptus Fresh,36,NA
2024-10-14,TXN00002450,USER001795,LM-SPF-002,SPF 50 Face Stick,Travel Size,Eucalyptus Fresh,28,EU
2024-10-14,TXN00002734,USER001992,LM-JRN-011,Movement Journal,50ml,Eucalyptus Fresh,24,NA
2024-10-14,TXN00002843,USER002060,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,NA
2024-10-14,TXN00003087,USER002235,LM-CLO-003,Cleansing Body Cloths,50ml,Unscented,18,NA
2024-10-14,TXN00003144,USER002273,LM-MAG-004,Magnesium Recovery Balm,Standard,Eucalyptus Fresh,42,EU
2024-10-14,TXN00003291,USER002374,LM-CLO-003,Cleansing Body Cloths,Standard,Citrus Energy,18,EU
2024-10-15,TXN00000223,USER000167,LM-MST-005,Cooling Mist Spray,50ml,Rose Comfort,26,NA
2024-10-15,TXN00000416,USER000309,LM-DEO-001,Clean Deodorant Stick,Travel Size,Citrus Energy,24,EU
2024-10-15,TXN00000608,USER000448,LM-SPF-002,SPF 50 Face Stick,50ml,Lavender Calm,28,EU
2024-10-15,TXN00000759,USER000554,LM-WSH-007,Adaptogen Body Wash,100ml,Citrus Energy,36,EU
2024-10-15,TXN00000838,USER000609,LM-OIL-008,Warming Body Oil,Standard,Lavender Calm,48,EU
2024-10-15,TXN00001050,USER000768,LM-SPF-002,SPF 50 Face Stick,100ml,Rose Comfort,28,EU
2024-10-15,TXN00001343,USER000983,LM-KIT-009,PMS Comfort Kit,100ml,Citrus Energy,65,NA
2024-10-15,TXN00001348,USER000986,LM-CAN-010,Ritual Grounding Candle,50ml,Eucalyptus Fresh,38,NA
2024-10-15,TXN00001357,USER000992,LM-JRN-011,Movement Journal,Standard,Lavender Calm,24,EU
2024-10-15,TXN00001442,USER001053,LM-WSH-007,Adaptogen Body Wash,Travel Size,Eucalyptus Fresh,36,NA
2024-10-15,TXN00001660,USER001211,LM-DEO-001,Clean Deodorant Stick,200ml,Rose Comfort,24,EU
2024-10-15,TXN00001823,USER001336,LM-CLO-003,Cleansing Body Cloths,Standard,Eucalyptus Fresh,18,NA
2024-10-15,TXN00001991,USER001455,LM-MAG-004,Magnesium Recovery Balm,50ml,Eucalyptus Fresh,42,EU
2024-10-15,TXN00002010,USER001469,LM-KIT-009,PMS Comfort Kit,Standard,Lavender Calm,65,EU
2024-10-15,TXN00002093,USER001532,LM-CLO-003,Cleansing Body Cloths,100ml,Unscented,18,EU
2024-10-15,TXN00002241,USER001639,LM-WSH-007,Adaptogen Body Wash,100ml,Eucalyptus Fresh,36,EU
2024-10-15,TXN00002317,USER001700,LM-CLO-003,Cleansing Body Cloths,200ml,Rose Comfort,18,NA
2024-10-15,TXN00003159,USER002284,LM-DEO-001,Clean Deodorant Stick,200ml,Citrus Energy,24,NA
2024-10-15,TXN00003309,USER002387,LM-MST-005,Cooling Mist Spray,50ml,Lavender Calm,26,NA
2024-10-15,TXN00003451,USER002496,LM-CAN-010,Ritual Grounding Candle,Standard,Unscented,38,NA
2024-10-16,TXN00000021,USER000012,LM-DEO-001,Clean Deodorant Stick,100ml,Lavender Calm,24,NA
2024-10-16,TXN00000122,USER000092,LM-JRN-011,Movement Journal,50ml,Unscented,24,NA
2024-10-16,TXN00000285,USER000216,LM-OIL-008,Warming Body Oil,100ml,Eucalyptus Fresh,48,EU
2024-10-16,TXN00000299,USER000225,LM-WSH-007,Adaptogen Body Wash,50ml,Eucalyptus Fresh,36,NA
2024-10-16,TXN00000382,USER000284,LM-CAN-010,Ritual Grounding Candle,50ml,Rose Comfort,38,EU
2024-10-16,TXN00000529,USER000395,LM-MAG-004,Magnesium Recovery Balm,200ml,Unscented,42,NA
2024-10-16,TXN00000660,USER000484,LM-DEO-001,Clean Deodorant Stick,50ml,Lavender Calm,24,EU
2024-10-16,TXN00000663,USER000486,LM-SOK-006,Muscle Soak Salts,Travel Size,Citrus Energy,32,EU
2024-10-16,TXN00000679,USER000499,LM-SOK-006,Muscle Soak Salts,100ml,Citrus Energy,32,EU
2024-10-16,TXN00000946,USER000689,LM-SOK-006,Muscle Soak Salts,200ml,Rose Comfort,32,EU
2024-10-16,TXN00000967,USER000705,LM-WSH-007,Adaptogen Body Wash,100ml,Citrus Energy,36,EU
2024-10-16,TXN00001077,USER000787,LM-MAG-004,Magnesium Recovery Balm,Standard,Unscented,42,NA
2024-10-16,TXN00001572,USER001145,LM-SOK-006,Muscle Soak Salts,200ml,Lavender Calm,32,EU
2024-10-16,TXN00001713,USER001253,LM-DEO-001,Clean Deodorant Stick,Travel Size,Rose Comfort,24,NA
2024-10-16,TXN00001839,USER001349,LM-SPF-002,SPF 50 Face Stick,Travel Size,Citrus Energy,28,NA
2024-10-16,TXN00001926,USER001410,LM-WSH-007,Adaptogen Body Wash,Standard,Rose Comfort,36,NA
2024-10-16,TXN00001968,USER001437,LM-ROL-012,Aromatherapy Roller,200ml,Lavender Calm,22,EU
2024-10-16,TXN00002239,USER001639,LM-MST-005,Cooling Mist Spray,200ml,Lavender Calm,26,EU
2024-10-16,TXN00002367,USER001738,LM-ROL-012,Aromatherapy Roller,Standard,Eucalyptus Fresh,22,EU
2024-10-16,TXN00002377,USER001744,LM-MST-005,Cooling Mist Spray,100ml,Rose Comfort,26,NA
2024-10-16,TXN00002395,USER001757,LM-OIL-008,Warming Body Oil,Travel Size,Eucalyptus Fresh,48,EU
2024-10-16,TXN00002464,USER001806,LM-CAN-010,Ritual Grounding Candle,100ml,Citrus Energy,38,EU
2024-10-16,TXN00002486,USER001819,LM-CLO-003,Cleansing Body Cloths,50ml,Lavender Calm,18,EU
2024-10-16,TXN00002673,USER001951,LM-JRN-011,Movement Journal,50ml,Lavender Calm,24,EU
2024-10-16,TXN00002772,USER002016,LM-WSH-007,Adaptogen Body Wash,Standard,Rose Comfort,36,NA
2024-10-16,TXN00002878,USER002081,LM-ROL-012,Aromatherapy Roller,Standard,Citrus Energy,22,EU
2024-10-16,TXN00002916,USER002111,LM-OIL-008,Warming Body Oil,Standard,Unscented,48,EU
2024-10-16,TXN00003213,USER002319,LM-CLO-003,Cleansing Body Cloths,100ml,Citrus Energy,18,EU
2024-10-16,TXN00003426,USER002478,LM-DEO-001,Clean Deodorant Stick,Standard,Unscented,24,EU
2024-10-17,TXN00000032,USER000021,LM-ROL-012,Aromatherapy Roller,200ml,Eucalyptus Fresh,22,EU
2024-10-17,TXN00000368,USER000274,LM-DEO-001,Clean Deodorant Stick,100ml,Lavender Calm,24,EU
2024-10-17,TXN00000516,USER000385,LM-ROL-012,Aromatherapy Roller,200ml,Lavender Calm,22,NA
2024-10-17,TXN00000597,USER000441,LM-KIT-009,PMS Comfort Kit,50ml,Lavender Calm,65,EU
2024-10-17,TXN00000736,USER000537,LM-CLO-003,Cleansing Body Cloths,Standard,Rose Comfort,18,EU
2024-10-17,TXN00000823,USER000599,LM-DEO-001,Clean Deodorant Stick,100ml,Rose Comfort,24,EU
2024-10-17,TXN00000873,USER000636,LM-CLO-003,Cleansing Body Cloths,100ml,Unscented,18,NA
2024-10-17,TXN00001030,USER000754,LM-ROL-012,Aromatherapy Roller,Travel Size,Citrus Energy,22,NA
2024-10-17,TXN00001091,USER000796,LM-DEO-001,Clean Deodorant Stick,Travel Size,Citrus Energy,24,EU
2024-10-17,TXN00001201,USER000878,LM-KIT-009,PMS Comfort Kit,100ml,Unscented,65,EU
2024-10-17,TXN00001249,USER000915,LM-MAG-004,Magnesium Recovery Balm,Standard,Unscented,42,EU
2024-10-17,TXN00001290,USER000945,LM-WSH-007,Adaptogen Body Wash,100ml,Unscented,36,EU
2024-10-17,TXN00001532,USER001117,LM-SOK-006,Muscle Soak Salts,100ml,Lavender Calm,32,NA
2024-10-17,TXN00001910,USER001400,LM-SPF-002,SPF 50 Face Stick,Travel Size,Unscented,28,EU
2024-10-17,TXN00001916,USER001405,LM-SOK-006,Muscle Soak Salts,Standard,Unscented,32,EU
2024-10-17,TXN00002588,USER001889,LM-CLO-003,Cleansing Body Cloths,50ml,Rose Comfort,18,NA
2024-10-17,TXN00002737,USER001994,LM-SPF-002,SPF 50 Face Stick,200ml,Unscented,28,NA
2024-10-17,TXN00003091,USER002238,LM-MAG-004,Magnesium Recovery Balm,200ml,Lavender Calm,42,NA
2024-10-17,TXN00003350,USER002418,LM-DEO-001,Clean Deodorant Stick,Standard,Rose Comfort,24,EU
2024-10-17,TXN00003424,USER002476,LM-JRN-011,Movement Journal,Travel Size,Citrus Energy,24,EU
2024-10-18,TXN00000271,USER000205,LM-SPF-002,SPF 50 Face Stick,200ml,Rose Comfort,28,NA
2024-10-18,TXN00000492,USER000368,LM-SPF-002,SPF 50 Face Stick,50ml,Rose Comfort,28,EU
2024-10-18,TXN00000727,USER000531,LM-CLO-003,Cleansing Body Cloths,50ml,Lavender Calm,18,EU
2024-10-18,TXN00000948,USER000691,LM-ROL-012,Aromatherapy Roller,200ml,Citrus Energy,22,NA
2024-10-18,TXN00000998,USER000729,LM-OIL-008,Warming Body Oil,100ml,Eucalyptus Fresh,48,EU
2024-10-18,TXN00001058,USER000774,LM-KIT-009,PMS Comfort Kit,50ml,Lavender Calm,65,EU
2024-10-18,TXN00001066,USER000780,LM-DEO-001,Clean Deodorant Stick,100ml,Lavender Calm,24,NA
2024-10-18,TXN00001585,USER001154,LM-SOK-006,Muscle Soak Salts,50ml,Citrus Energy,32,EU
2024-10-18,TXN00001666,USER001215,LM-MST-005,Cooling Mist Spray,50ml,Rose Comfort,26,NA
2024-10-18,TXN00001686,USER001230,LM-CLO-003,Cleansing Body Cloths,200ml,Lavender Calm,18,EU
2024-10-18,TXN00001753,USER001286,LM-OIL-008,Warming Body Oil,Standard,Citrus Energy,48,NA
2024-10-18,TXN00001858,USER001362,LM-MAG-004,Magnesium Recovery Balm,50ml,Rose Comfort,42,EU
2024-10-18,TXN00001862,USER001365,LM-SPF-002,SPF 50 Face Stick,Travel Size,Citrus Energy,28,EU
2024-10-18,TXN00002038,USER001489,LM-MST-005,Cooling Mist Spray,Travel Size,Eucalyptus Fresh,26,NA
2024-10-18,TXN00002137,USER001560,LM-OIL-008,Warming Body Oil,100ml,Citrus Energy,48,EU
2024-10-18,TXN00002180,USER001595,LM-DEO-001,Clean Deodorant Stick,200ml,Lavender Calm,24,NA
2024-10-18,TXN00002506,USER001834,LM-JRN-011,Movement Journal,50ml,Unscented,24,NA
2024-10-18,TXN00002606,USER001903,LM-JRN-011,Movement Journal,100ml,Eucalyptus Fresh,24,EU
2024-10-18,TXN00002612,USER001909,LM-KIT-009,PMS Comfort Kit,200ml,Citrus Energy,65,NA
2024-10-18,TXN00002639,USER001927,LM-MST-005,Cooling Mist Spray,200ml,Eucalyptus Fresh,26,EU
2024-10-18,TXN00002959,USER002139,LM-WSH-007,Adaptogen Body Wash,Travel Size,Citrus Energy,36,EU
2024-10-18,TXN00003209,USER002317,LM-JRN-011,Movement Journal,100ml,Unscented,24,NA
2024-10-18,TXN00003220,USER002324,LM-SPF-002,SPF 50 Face Stick,200ml,Rose Comfort,28,EU
2024-10-18,TXN00003273,USER002364,LM-JRN-011,Movement Journal,50ml,Eucalyptus Fresh,24,NA
2024-10-19,TXN00000319,USER000240,LM-OIL-008,Warming Body Oil,100ml,Rose Comfort,48,EU
2024-10-19,TXN00000354,USER000264,LM-SOK-006,Muscle Soak Salts,Travel Size,Citrus Energy,32,NA
2024-10-19,TXN00000731,USER000534,LM-OIL-008,Warming Body Oil,50ml,Citrus Energy,48,EU
2024-10-19,TXN00000754,USER000550,LM-KIT-009,PMS Comfort Kit,Travel Size,Citrus Energy,65,NA
2024-10-19,TXN00000783,USER000572,LM-WSH-007,Adaptogen Body Wash,Standard,Citrus Energy,36,NA
2024-10-19,TXN00000892,USER000649,LM-SOK-006,Muscle Soak Salts,50ml,Eucalyptus Fresh,32,NA
2024-10-19,TXN00001000,USER000731,LM-SOK-006,Muscle Soak Salts,Travel Size,Rose Comfort,32,NA
2024-10-19,TXN00001061,USER000776,LM-OIL-008,Warming Body Oil,100ml,Lavender Calm,48,EU
2024-10-19,TXN00001078,USER000788,LM-MST-005,Cooling Mist Spray,Standard,Lavender Calm,26,NA
2024-10-19,TXN00001540,USER001123,LM-CAN-010,Ritual Grounding Candle,50ml,Eucalyptus Fresh,38,NA
2024-10-19,TXN00001719,USER001258,LM-MAG-004,Magnesium Recovery Balm,Standard,Unscented,42,NA
2024-10-19,TXN00001756,USER001288,LM-OIL-008,Warming Body Oil,100ml,Rose Comfort,48,EU
2024-10-19,TXN00001770,USER001298,LM-ROL-012,Aromatherapy Roller,200ml,Citrus Energy,22,EU
2024-10-19,TXN00002048,USER001496,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Lavender Calm,42,EU
2024-10-19,TXN00002169,USER001585,LM-SPF-002,SPF 50 Face Stick,Standard,Eucalyptus Fresh,28,EU
2024-10-19,TXN00002243,USER001641,LM-KIT-009,PMS Comfort Kit,100ml,Unscented,65,NA
2024-10-19,TXN00002259,USER001652,LM-JRN-011,Movement Journal,100ml,Unscented,24,EU
2024-10-19,TXN00002290,USER001677,LM-JRN-011,Movement Journal,Travel Size,Eucalyptus Fresh,24,NA
2024-10-19,TXN00002352,USER001727,LM-JRN-011,Movement Journal,200ml,Citrus Energy,24,NA
2024-10-19,TXN00002362,USER001734,LM-MST-005,Cooling Mist Spray,50ml,Citrus Energy,26,NA
2024-10-19,TXN00002566,USER001871,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,NA
2024-10-19,TXN00002629,USER001920,LM-CAN-010,Ritual Grounding Candle,200ml,Rose Comfort,38,EU
2024-10-19,TXN00002709,USER001977,LM-CLO-003,Cleansing Body Cloths,Travel Size,Rose Comfort,18,EU
2024-10-19,TXN00002766,USER002012,LM-CAN-010,Ritual Grounding Candle,Standard,Rose Comfort,38,NA
2024-10-19,TXN00002769,USER002014,LM-SOK-006,Muscle Soak Salts,100ml,Unscented,32,EU
2024-10-19,TXN00002907,USER002104,LM-SOK-006,Muscle Soak Salts,50ml,Citrus Energy,32,EU
2024-10-19,TXN00003062,USER002217,LM-MST-005,Cooling Mist Spray,50ml,Unscented,26,EU
2024-10-19,TXN00003085,USER002234,LM-JRN-011,Movement Journal,Travel Size,Rose Comfort,24,EU
2024-10-19,TXN00003112,USER002252,LM-CAN-010,Ritual Grounding Candle,Travel Size,Rose Comfort,38,NA
2024-10-19,TXN00003244,USER002343,LM-SOK-006,Muscle Soak Salts,100ml,Citrus Energy,32,EU
2024-10-19,TXN00003280,USER002368,LM-OIL-008,Warming Body Oil,200ml,Rose Comfort,48,EU
2024-10-19,TXN00003398,USER002455,LM-ROL-012,Aromatherapy Roller,Standard,Citrus Energy,22,EU
2024-10-19,TXN00003440,USER002486,LM-CAN-010,Ritual Grounding Candle,50ml,Lavender Calm,38,NA
2024-10-20,TXN00000506,USER000377,LM-SOK-006,Muscle Soak Salts,Standard,Lavender Calm,32,EU
2024-10-20,TXN00000544,USER000405,LM-MST-005,Cooling Mist Spray,50ml,Citrus Energy,26,EU
2024-10-20,TXN00000557,USER000415,LM-KIT-009,PMS Comfort Kit,50ml,Rose Comfort,65,EU
2024-10-20,TXN00000558,USER000416,LM-SOK-006,Muscle Soak Salts,Standard,Eucalyptus Fresh,32,NA
2024-10-20,TXN00000860,USER000627,LM-MST-005,Cooling Mist Spray,Standard,Lavender Calm,26,EU
2024-10-20,TXN00001064,USER000778,LM-SOK-006,Muscle Soak Salts,Standard,Lavender Calm,32,NA
2024-10-20,TXN00001092,USER000797,LM-JRN-011,Movement Journal,50ml,Unscented,24,EU
2024-10-20,TXN00001194,USER000872,LM-OIL-008,Warming Body Oil,50ml,Unscented,48,NA
2024-10-20,TXN00001206,USER000880,LM-JRN-011,Movement Journal,200ml,Unscented,24,EU
2024-10-20,TXN00001601,USER001167,LM-KIT-009,PMS Comfort Kit,Standard,Lavender Calm,65,EU
2024-10-20,TXN00001938,USER001419,LM-MST-005,Cooling Mist Spray,Travel Size,Eucalyptus Fresh,26,NA
2024-10-20,TXN00002019,USER001476,LM-SOK-006,Muscle Soak Salts,Standard,Unscented,32,EU
2024-10-20,TXN00002148,USER001568,LM-JRN-011,Movement Journal,100ml,Citrus Energy,24,NA
